Recipient_ID;Recipient_ID;Shipment_ID;Loading_Date;Weight;Freight_Cost;Sender_Street;Sender_Postal_Code;Sender_City;Recipient_Street;Recipient_Postal_Code;Recipient_City;Recipient_House_No;Calendar_Week;Recipient_Longitude;Recipient_Latitude;Sender_Longitude;Sender_Latitude;Real_Distance;Duration;Euc_Distance;Weekday
1281;1281;20621;2020-09-16;712.0;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;37;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;2
1284;1284;20626;2020-09-16;3460.26;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;37;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;2
1328;1328;20627;2020-09-16;777.0;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;37;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;2
1233;1233;20634;2020-09-16;50.901;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;37;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;2
1317;1317;20638;2020-09-16;371.336;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;37;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;2
1264;1264;20641;2020-09-16;1636.0;104.51;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;37;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;2
1288;1288;20644;2020-09-16;688.5;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;37;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;2
1293;1293;20649;2020-09-16;57.969;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;37;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;2
1297;1297;20653;2020-09-16;1302.32;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;37;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;2
1110;1110;20658;2020-09-16;1377.11;81.55;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;37;8.394492;52.8003;9.3372;53.124339;85932.4;3934.0;72.69667999479175;2
1042;1042;20660;2020-09-17;1541.75;85.71;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;37;8.522141;53.034216;9.3372;53.124339;66000.3;3043.9;55.35692139921839;3
1334;1334;20662;2020-09-17;6339.0;153.76;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;37;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;3
1236;1236;20663;2020-09-17;65.072;41.97;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;37;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;3
1292;1292;20667;2020-09-17;422.0;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;37;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;3
1191;1191;20675;2020-09-17;122.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;37;9.047465;52.882568;9.3372;53.124339;56584.0;3223.5;33.145057276188105;3
1304;1304;20678;2020-09-17;347.708;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;37;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;3
1310;1310;20689;2020-09-17;1184.0;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;37;8.614094;53.166113;9.3372;53.124339;63502.0;3297.4;48.44949072919388;3
1288;1288;20695;2020-09-17;68.506;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;37;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;3
1293;1293;20697;2020-09-17;585.714;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;37;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;3
1284;1284;20700;2020-09-17;15438.6;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;37;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;3
1222;1222;20705;2020-09-17;1047.42;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;37;8.891634;53.111667;9.3372;53.124339;43696.1;2182.8;29.7685363427645;3
1226;1226;20708;2020-09-17;120.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;37;7.792475;52.728865;9.3372;53.124339;130267.8;5466.1;112.49471057258445;3
1080;1080;20714;2020-09-17;168.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);VON LIEBIG STRASSE ;49699;LINDERN (OLDENBURG);3 ;37;7.781386;52.835475;9.3372;53.124339;126622.7;5408.7;108.99914648000839;3
1274;1274;20717;2020-09-17;519.409;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;37;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;3
1281;1281;20722;2020-09-17;6259.0;153.76;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;37;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;3
1223;1223;20730;2020-09-17;1843.2;102.13;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;37;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;3
1334;1334;20738;2020-09-17;13675.6;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;37;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;3
1297;1297;20746;2020-09-17;1399.74;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;37;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;3
1299;1299;20748;2020-09-17;1210.5;69.82;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;37;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;3
1287;1287;20752;2020-09-17;40.781;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER (OSTFRIESLAND);7 ;37;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;3
1287;1287;20753;2020-09-17;1223.11;92.29;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;37;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;3
1307;1307;20764;2020-09-17;858.314;84.19;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;37;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;3
1149;1149;20765;2020-09-17;2115.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;37;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;3
1173;1173;20772;2020-09-17;3414.0;82.16;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;37;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;3
1019;1019;20774;2020-09-17;5379.2;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;37;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;3
1337;1337;20779;2020-09-17;20147.29;259.05;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;37;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;3
1389;1389;20780;2020-09-17;174.336;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;37;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;3
1269;1269;20782;2020-09-17;1240.0;95.86;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;37;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;3
1106;1106;20784;2020-09-17;11835.0;225.48;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;37;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;3
1273;1273;20791;2020-09-17;624.0;51.35;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;37;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;3
1397;1397;20794;2020-09-17;2315.69;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;37;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;3
1293;1293;20798;2020-09-21;884.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;38;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;0
1317;1317;20799;2020-09-21;557.181;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;38;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;0
1281;1281;20803;2020-09-21;14178.0;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;38;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;0
1273;1273;20806;2020-09-21;47.0;29.3;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;38;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;0
1116;1116;20811;2020-09-21;1319.5361109064645;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;38;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;0
1222;1222;20812;2020-09-21;67.5;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;38;8.891634;53.111667;9.3372;53.124339;43696.1;2182.8;29.7685363427645;0
1397;1397;20818;2020-09-21;641.01;67.4;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;38;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;0
1106;1106;20823;2020-09-21;4030.2;139.12;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;38;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;0
1200;1200;20825;2020-09-21;1759.57;103.4;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;38;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;0
1307;1307;20826;2020-09-21;1258.97;92.29;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;38;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;0
1149;1149;20827;2020-09-21;3227.0;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;38;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;0
1308;1308;20828;2020-09-21;615.0;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;38;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;0
1235;1235;20830;2020-09-21;2974.32;102.45;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;38;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;0
1269;1269;20845;2020-09-21;3297.34;130.43;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;38;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;0
1263;1263;20851;2020-09-21;5099.0;146.08;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;38;8.06525;53.525961;9.3372;53.124339;139874.8;5502.1;95.55121621562104;0
997;997;20852;2020-09-21;4268.95;133.72;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER BRÜCKE ;26180;RASTEDE;45 ;38;8.174763;53.242718;9.3372;53.124339;101464.0;4215.1;78.56749418147875;0
1173;1173;20853;2020-09-21;3414.0;82.16;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;38;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;0
1255;1255;20857;2020-09-21;1031.33;84.27;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;38;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;0
1334;1334;20864;2020-09-21;10917.88;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;38;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;0
1264;1264;20869;2020-09-21;1015.0;91.08;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;38;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;0
1245;1245;20878;2020-09-21;3596.12;100.0;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;38;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;0
1328;1328;20889;2020-09-21;788.271;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;38;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;0
1250;1250;20895;2020-09-21;519.108;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;38;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;0
1284;1284;20901;2020-09-21;1974.91;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;38;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;0
1273;1273;20903;2020-09-21;10522.0;138.74;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;38;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;0
1317;1317;20904;2020-09-21;57.0;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;38;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;0
1019;1019;20905;2020-09-21;4811.0;109.24;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;38;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;0
1019;1019;20906;2020-09-21;1319.5361109064645;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;38;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;0
1288;1288;20908;2020-09-22;1363.0;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;38;8.752235;53.233625;9.3372;53.124339;64287.4;3027.0;40.832764371325084;1
1293;1293;20912;2020-09-22;4499.72;105.26;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;38;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;1
1397;1397;20913;2020-09-22;330.812;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;38;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;1
1080;1080;20922;2020-09-22;473.086;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);VON LIEBIG STRASSE ;49699;LINDERN (OLDENBURG);3 ;38;7.781386;52.835475;9.3372;53.124339;126622.7;5408.7;108.99914648000839;1
1191;1191;20925;2020-09-22;1319.5361109064645;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;38;9.047465;52.882568;9.3372;53.124339;56584.0;3223.5;33.145057276188105;1
1307;1307;20930;2020-09-22;936.4;84.67;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;38;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;1
1308;1308;20931;2020-09-22;27.89;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;38;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;1
1308;1308;20932;2020-09-22;93.871;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;38;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;1
1329;1329;20935;2020-09-22;1922.4;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;38;7.755837;53.265312;9.3372;53.124339;129192.9;5172.1;106.50249510475021;1
1297;1297;20947;2020-09-22;2019.54;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;38;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;1
1110;1110;20952;2020-09-22;19.0;18.1;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;38;8.394492;52.8003;9.3372;53.124339;85932.4;3934.0;72.69667999479175;1
1250;1250;20954;2020-09-22;828.635;80.92;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;38;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;1
1281;1281;20957;2020-09-22;584.0;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;38;8.263507;52.722638;9.3372;53.124339;109962.5;4364.4;84.70950325552153;1
1284;1284;20962;2020-09-22;4782.06;144.38;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;38;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;1
1285;1285;20963;2020-09-22;1319.5361109064645;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);BUNNER STRASSE ;49632;ESSEN;4;38;7.930864;52.694711;9.3372;53.124339;121256.6;5009.5;105.7145935134644;1
1233;1233;20967;2020-09-22;257.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;38;8.807092;53.094486;9.3372;53.124339;48542.8;2377.8;35.53954965594383;1
1316;1316;20970;2020-09-22;152.377;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNAUER STRASSE ;28219;BREMEN;19 ;38;8.802858;53.109182;9.3372;53.124339;47555.7;2275.3;35.70050992028964;1
1266;1266;20973;2020-09-22;422.4;75.98;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTKANAL LINKS ;26871;PAPENBURG;72 ;38;7.404576;53.076239;9.3372;53.124339;164262.5;7315.4;129.1352799800504;1
1137;1137;20982;2020-09-22;519.742;78.71;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;38;7.192901;53.369056;9.3372;53.124339;175617.0;7034.3;145.238672376875;1
1337;1337;20983;2020-09-22;8062.13;197.47;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;38;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;1
1389;1389;20985;2020-09-22;1732.46;107.41;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;38;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;1
1269;1269;20986;2020-09-22;2472.0;117.71;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;38;7.185647;53.367524;9.3372;53.124339;178697.5;7013.3;145.68355964536354;1
1223;1223;20989;2020-09-22;474.997;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;38;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;1
1255;1255;20991;2020-09-22;1326.46;91.25;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;38;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;1
1106;1106;20997;2020-09-22;372.0;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;38;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;1
1200;1200;20999;2020-09-22;42.24;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;38;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;1
706;706;21002;2020-09-22;411.442;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;38;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;1
1019;1019;21003;2020-09-22;424.0;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;38;8.882977;53.051838;9.3372;53.124339;38837.4;1884.9;31.38697050598945;1
1334;1334;21006;2020-09-22;7152.26;161.86;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;38;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;1
1304;1304;21008;2020-09-22;246.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;38;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;1
1317;1317;21020;2020-09-23;3476.47;95.0;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;38;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;2
1274;1274;21028;2020-09-23;412.082;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;38;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;2
1284;1284;21034;2020-09-23;8897.4;181.61;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;38;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;2
1285;1285;21035;2020-09-23;182.478;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);BUNNER STRASSE ;49632;ESSEN;4;38;7.930864;52.694711;9.3372;53.124339;121256.6;5009.5;105.7145935134644;2
1337;1337;21037;2020-09-23;13727.05;259.05;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;38;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;2
1287;1287;21039;2020-09-23;989.114;84.67;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;38;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;2
1389;1389;21040;2020-09-23;1479.66;100.81;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;38;7.172945;53.355035;9.3372;53.124339;178752.7;6965.7;146.28483212705854;2
1106;1106;21046;2020-09-23;689.968;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;38;7.786704;53.21815;9.3372;53.124339;127253.4;5580.7;103.86848268102955;2
1200;1200;21047;2020-09-23;870.68;84.19;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;38;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;2
706;706;21050;2020-09-23;3228.76;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;38;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;2
1292;1292;21052;2020-09-23;150.0;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;38;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;2
1293;1293;21055;2020-09-23;2168.81;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;38;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;2
1226;1226;21061;2020-09-23;1132.19;89.68;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;38;7.792475;52.728865;9.3372;53.124339;130267.8;5466.1;112.49471057258445;2
1334;1334;21078;2020-09-23;13973.67;203.79;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;38;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;2
1245;1245;21084;2020-09-23;12398.14;160.43;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;38;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;2
