ID_Empfänger;ID_Sendung;Beladedatum;Gewicht;Frachtkosten;Straße_Absender;PLZ_Absender;Stadt_Absender;Straße_Empfänger;PLZ_Empfänger;Stadt_Empfänger;Haus_Empfänger;Kalenderwoche
906;23856;2020-10-28;1234.48;88.7;Trinidadstraße 44;27356;Rotenburg (Wümme);MAGIRUSSTRASSE ;49453;REHDEN;4 ;43
1244;23857;2020-10-28;702.0;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);OPPENWEHER STRASSE ;49419;WAGENFELD;52 ;43
1318;23858;2020-10-28;200.6;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;43
1341;23859;2020-10-28;2869.75;102.45;Trinidadstraße 44;27356;Rotenburg (Wümme);NIENBURGER STRASSE ;27232;SULINGEN;204 ;43
608;23860;2020-10-28;60.319;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);DR. JÜRGEN ULDERUP STRASSE ;49356;DIEPHOLZ;9;43
1248;23861;2020-10-28;163.351;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);BERLINER STRASSE ;27232;SULINGEN;73;43
1397;23862;2020-10-28;208.375;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;43
1257;23863;2020-10-28;420.0;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);MACKENSTEDTER STRASSE ;27755;DELMENHORST;12 ;43
956;23864;2020-10-28;236.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);WISSMANNSTRASSE ;27755;DELMENHORST;61 ;43
838;23865;2020-10-28;1159.4;77.03;Trinidadstraße 44;27356;Rotenburg (Wümme);STEENÖVER ;27777;GANDERKESEE;14 ;43
1236;23866;2020-10-28;110.726;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;43
609;23867;2020-10-28;31.062;43.02;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26215;WIEFELSTEDE;58 ;43
1255;23868;2020-10-28;177.756;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;43
975;23869;2020-10-28;875.861;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM SCHUPPEN ;28197;BREMEN;22 ;43
915;23870;2020-10-28;34.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);LESUMDEICH ;28719;BREMEN;8D ;43
1233;23871;2020-10-28;425.222;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜNCHENER STRASSE ;28215;BREMEN;77 ;43
795;23872;2020-10-28;49.661;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIEDRICH KOCKS STRASSE ;28197;BREMEN;3 ;43
863;23873;2020-10-28;249.6;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BAYERNSTRASSE ;28219;BREMEN;1 ;43
1385;23874;2020-10-28;1089.9;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);PILLAUER STRASSE ;28217;BREMEN;14 ;43
917;23875;2020-10-28;852.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);STEINDAMM ;28719;BREMEN;22 ;43
1293;23876;2020-10-28;1100.0;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;43
1146;23877;2020-10-28;103.608;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIESOYTHER STRASSE ;26676;BARSSEL;1 ;43
735;23878;2020-10-28;613.0;81.53;Trinidadstraße 44;27356;Rotenburg (Wümme);GROSSER STEIN ;26789;LEER (OSTFRIESLAND);16;43
1287;23879;2020-10-28;654.5;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;43
1309;23880;2020-10-28;208.0;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL - HARKEBRÜGGE;22 ;43
861;23881;2020-10-28;92.466;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHUHMACHERSTRASSE ;26817;RHAUDERFEHN;25 ;43
964;23882;2020-10-28;876.0;72.31;Trinidadstraße 44;27356;Rotenburg (Wümme);REITERSCHANZE ;28790;SCHWANEWEDE;27 ;43
688;23883;2020-10-28;235.0;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);REITERSCHANZE ;28790;SCHWANEWEDE;38 ;43
1091;23884;2020-10-28;305.435;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);OUMUNDE ;28757;BREMEN;4 ;43
1290;23885;2020-10-28;60.725;41.97;Trinidadstraße 44;27356;Rotenburg (Wümme);MARSCHGEHREN ;28779;BREMEN;14 ;43
881;23886;2020-10-28;1788.53;78.24;Trinidadstraße 44;27356;Rotenburg (Wümme);WERFTTOR ;28755;BREMEN;1 ;43
1340;23887;2020-10-28;182.0;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR WESTPIER ;28755;BREMEN;40 ;43
651;23888;2020-10-28;454.0;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM BROOK ;49661;CLOPPENBURG;30 ;43
991;23889;2020-10-28;388.8;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);KUHLENWEG ;26904;BÖRGER;7 ;43
869;23890;2020-10-28;601.81;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);BOHRSTRASSE ;49757;WERLTE;22 ;43
1226;23891;2020-10-28;74.0;48.85;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;43
1334;23892;2020-10-28;844.0;80.92;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;43
981;23893;2020-10-28;242.675;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);RECHTERFELDER STRASSE ;49429;VISBEK;35 ;43
1179;23894;2020-10-28;4328.0;139.12;Trinidadstraße 44;27356;Rotenburg (Wümme);NORD SÜD STRASSE ;26901;RASTDORF;6 ;43
1101;23895;2020-10-28;2236.85;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);SÜDSTRASSE ;26897;ESTERWEGEN;4 ;43
1230;23896;2020-10-28;2884.0;119.28;Trinidadstraße 44;27356;Rotenburg (Wümme);GUTENBERGSTRASSE ;49624;LÖNINGEN;1 ;43
610;23897;2020-10-28;906.639;84.67;Trinidadstraße 44;27356;Rotenburg (Wümme);AURICHER WEG ;26639;WIESMOOR;22A ;43
1328;23898;2020-10-28;2344.26;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;43
678;23899;2020-10-28;290.604;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);BULLHAMM ;26441;JEVER;20 ;43
951;23900;2020-10-28;2977.0;119.28;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEPARK ;26446;FRIEDEBURG;26;43
874;23901;2020-10-28;386.5;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);FUHLRIEGER ALLEE ;26434;WANGERLAND;3 ;43
1106;23902;2020-10-28;2160.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;43
685;23903;2020-10-28;273.049;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);TIEGELSTRASSE ;26689;APEN;2;43
1200;23904;2020-10-28;2680.0;119.28;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;43
898;23905;2020-10-28;24.545;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);STOCKWEG ;26683;SATERLAND;19 ;43
1201;23906;2020-10-28;340.0;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;5 ;43
1307;23907;2020-10-28;332.427;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;43
1149;23908;2020-10-28;2391.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;43
978;23909;2020-10-28;65.0;48.85;Trinidadstraße 44;27356;Rotenburg (Wümme);KOLONIESTRASSE ;26683;SATERLAND;85 ;43
1308;23910;2020-10-28;679.125;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;43
1308;23911;2020-10-28;46.459;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;43
895;23912;2020-10-28;229.584;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);VORWEIDE ;28259;BREMEN;4 ;43
1018;23913;2020-10-28;202.761;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;28816;STUHR;26 ;43
611;23914;2020-10-28;362.0;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);FLUGHAFENDAMM ;28199;BREMEN;12 ;43
1056;23915;2020-10-28;163.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);CARSTEN DRESSLER STRASSE ;28279;BREMEN;10 ;43
1132;23916;2020-10-28;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);WULFHOOPER STRASSE ;28816;STUHR;1;43
1136;23917;2020-10-28;1048.29;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;5 ;43
1298;23918;2020-10-28;1000.0;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);GUTENBERGSTRASSE ;28816;STUHR;4D ;43
969;23919;2020-10-28;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM SIELHOF ;28277;BREMEN;29 ;43
1331;23920;2020-10-28;2080.0;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;43
942;23921;2020-10-28;1991.89;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTENEND ;26169;FRIESOYTHE;66 ;43
1106;23922;2020-10-28;2194.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;43
1145;23923;2020-10-28;67.677;41.97;Trinidadstraße 44;27356;Rotenburg (Wümme);BARNSTORFER STRASSE ;49424;GOLDENSTEDT;14 ;43
701;23924;2020-10-28;152.796;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;27243;GROSS IPPENER;2 ;43
1110;23925;2020-10-28;4814.0;138.77;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;43
612;23926;2020-10-28;5310.0;157.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ATTERSTRASSE ;49504;LOTTE;21 ;43
1168;23927;2020-10-28;5483.97;146.08;Trinidadstraße 44;27356;Rotenburg (Wümme);ALEXANDERHAUS ;26127;OLDENBURG;160 ;43
960;23928;2020-10-28;60.024;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26160;BAD ZWISCHENAHN;3 ;43
1028;23929;2020-10-29;1548.0;65.3;Trinidadstraße 44;27356;Rotenburg (Wümme);HAINKÄMPE ;28832;ACHIM;15 ;43
1297;23930;2020-10-29;3408.74;95.0;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;43
1144;23931;2020-10-29;158.7;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);LÜBKEMANNSTRASSE ;28876;OYTEN;3 ;43
655;23932;2020-10-29;1659.58;96.7;Trinidadstraße 44;27356;Rotenburg (Wümme);REPSOLDSTRASSE ;27472;CUXHAVEN;9 ;43
1239;23933;2020-10-29;4503.5;138.77;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTE INDUSTRIESTRASSE ;27472;CUXHAVEN;8 ;43
1095;23934;2020-10-29;2114.0;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27628;HAGEN IM BREMISCHEN;5 ;43
1042;23935;2020-10-29;690.316;67.4;Trinidadstraße 44;27356;Rotenburg (Wümme);ELLY BEINHORN STRASSE ;27777;GANDERKESEE;6 ;43
1397;23936;2020-10-29;2159.57;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;43
774;23937;2020-10-29;68.0;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26188;EDEWECHT;26 ;43
1073;23938;2020-10-29;102.365;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);RENNPLATZSTRASSE ;26125;OLDENBURG;203 ;43
1090;23939;2020-10-29;289.599;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HANDWERKSWEG ;27777;GANDERKESEE;8 ;43
1236;23940;2020-10-29;20.48;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;43
859;23941;2020-10-29;164.808;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLER STRASSE ;27755;DELMENHORST;65 ;43
996;23942;2020-10-29;1319.5361109064645;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER STRIEPE ;27798;HUDE;9 ;43
613;23943;2020-10-29;228.08;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEPARK ;27798;HUDE;19 ;43
641;23944;2020-10-29;801.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);ARBERGER HAFENDAMM ;28309;BREMEN;1 ;43
1048;23945;2020-10-29;2164.49;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);LUKAS WELSER STRASSE ;28309;BREMEN;3 ;43
1117;23946;2020-10-29;6.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM PANREPEL ;28307;BREMEN;44 ;43
1117;23947;2020-10-29;53.0;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM PANREPEL ;28307;BREMEN;44 ;43
1019;23948;2020-10-29;867.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;43
1019;23949;2020-10-29;179.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;43
1305;23950;2020-10-29;20.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);SYKER STRASSE ;27321;THEDINGHAUSEN;205;43
1304;23951;2020-10-29;778.667;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;43
1031;23952;2020-10-29;2672.0;78.05;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX SCHMELING STRASSE ;27389;STEMMEN;6 ;43
1089;23953;2020-10-29;687.495;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);DIBBERSER BAHNHOF ;27321;THEDINGHAUSEN;1 ;43
1146;23954;2020-10-29;123.75;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIESOYTHER STRASSE ;26676;BARSSEL;1 ;43
1036;23955;2020-10-29;301.592;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBESTRASSE ;26845;NORTMOOR;13 ;43
1199;23956;2020-10-29;633.416;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLMACHERSTRASSE ;26817;RHAUDERFEHN;1 ;43
706;23957;2020-10-29;120.784;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;43
1038;23958;2020-10-29;133.0;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);SEESCHLEUSE ;26789;LEER;7 ;43
663;23959;2020-10-29;5917.75;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER FÄHRE ;27809;LEMWERDER;2 ;43
1310;23960;2020-10-29;2386.0;97.33;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;43
958;23961;2020-10-29;364.0;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);HANSERING ;27809;LEMWERDER;24 ;43
1307;23962;2020-10-29;5827.96;151.97;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;43
1149;23963;2020-10-29;8938.0;181.61;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;43
1308;23964;2020-10-29;308.0;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;43
1308;23965;2020-10-29;55.109;48.85;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;43
1101;23966;2020-10-29;302.749;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);SÜDSTRASSE ;26897;ESTERWEGEN;4 ;43
783;23967;2020-10-29;18.931;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);OSTERMOORSTRASSE ;26683;SATERLAND;77 ;43
1125;23968;2020-10-29;343.44;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);SEBALDSBRÜCKER HEERSTRASSE ;28309;BREMEN;235 ;43
1301;23969;2020-10-29;136.57;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);FALLTURM ;28359;BREMEN;11 ;43
1383;23970;2020-10-29;181.605;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);HERMANN KOENEN STRASSE ;28309;BREMEN;8 ;43
1116;23971;2020-10-29;813.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;43
1215;23972;2020-10-29;999.124;64.06;Trinidadstraße 44;27356;Rotenburg (Wümme);OPPENHEIMERSTRASSE ;28307;BREMEN;8 ;43
614;23973;2020-10-29;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);WESER EMS STRASSE ;28309;BREMEN;3 ;43
1214;23974;2020-10-29;67.2;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);HERMANN KOENEN STRASSE ;28309;BREMEN;8 ;43
1120;23975;2020-10-29;390.487;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;28865;LILIENTHAL;20 ;43
1222;23976;2020-10-29;283.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;43
1137;23977;2020-10-29;170.0;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;43
1337;23978;2020-10-29;837.407;87.45;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;43
1287;23979;2020-10-29;104.089;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER (OSTFRIESLAND);7 ;43
1287;23980;2020-10-29;7522.05;175.31;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;43
1389;23981;2020-10-29;6844.06;172.58;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;2 ;43
1139;23982;2020-10-29;298.5;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;3 ;43
1269;23983;2020-10-29;934.0;87.96;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;43
769;23984;2020-10-29;2246.0;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR AUMUNDSWIESE ;28279;BREMEN;2 ;43
1130;23985;2020-10-29;184.243;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);MEENHEIT ;28816;STUHR;53 ;43
1040;23986;2020-10-29;1025.89;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HANDELSHOF ;28816;STUHR;32A ;43
676;23987;2020-10-29;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);RICHARD DUNKEL STRASSE ;28199;BREMEN;120 ;43
784;23988;2020-10-29;3241.73;95.0;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCH ;28844;WEYHE;36 ;43
1212;23989;2020-10-29;426.225;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);DIEPHOLZER STRASSE ;28816;STUHR;93 ;43
1213;23990;2020-10-29;20.455;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;30 ;43
1299;23991;2020-10-29;74.743;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;43
1288;23992;2020-10-29;152.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;43
1289;23993;2020-10-29;168.133;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;28790;SCHWANEWEDE;6;43
1291;23994;2020-10-29;186.875;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER KASERNE ;28790;SCHWANEWEDE;166 ;43
1292;23995;2020-10-29;583.304;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;43
615;23996;2020-10-29;65.0;41.97;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEM REUTERHAMM ;27576;BREMERHAVEN;11 ;43
1293;23997;2020-10-29;92.409;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;43
616;23998;2020-10-29;378.046;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);FREDERIKSHAVNER STRASSE ;27572;BREMERHAVEN;97 ;43
1340;23999;2020-10-29;182.0;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR WESTPIER ;28755;BREMEN;40 ;43
1086;24000;2020-10-29;194.251;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);LUNEDEICH ;27572;BREMERHAVEN;143 ;43
901;24001;2020-10-29;384.0;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;6 ;43
902;24002;2020-10-29;1284.0;79.26;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;31621;PENNIGSEHL;28 ;43
1070;24003;2020-10-29;412.417;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);LERCHENHAUSEN ;27239;TWISTRINGEN;8 ;43
1244;24004;2020-10-29;466.439;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);OPPENWEHER STRASSE ;49419;WAGENFELD;52 ;43
1032;24005;2020-10-29;279.936;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);AFFINGHÄUSER STRASSE ;27257;SUDWALDE;84 ;43
1318;24006;2020-10-29;43.2;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;43
1245;24007;2020-10-29;93.072;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;43
1341;24008;2020-10-29;308.0;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);NIENBURGER STRASSE ;27232;SULINGEN;204 ;43
1004;24009;2020-10-29;4737.0;138.77;Trinidadstraße 44;27356;Rotenburg (Wümme);SIEMENSSTRASSE ;49453;REHDEN;10 ;43
705;24010;2020-10-29;167.4;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);JUSTUS VON LIEBIG STRASSE ;27239;TWISTRINGEN;1 ;43
661;24011;2020-10-29;414.0;62.83;Trinidadstraße 44;27356;Rotenburg (Wümme);GOTTLIEB DAIMLER STRASSE ;27239;TWISTRINGEN;6 ;43
1248;24012;2020-10-29;326.763;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);BERLINER STRASSE ;27232;SULINGEN;73;43
1170;24013;2020-10-29;265.4;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX PLANCK STRASSE ;27283;VERDEN;36;43
1189;24014;2020-10-29;64.8;31.97;Trinidadstraße 44;27356;Rotenburg (Wümme);DESMASTRASSE ;28832;ACHIM;1 ;43
1322;24015;2020-10-29;103.41;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);BENDINGBOSTELER DORFSTRASSE ;27308;KIRCHLINTELN;15 ;43
941;24016;2020-10-29;441.5;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);SÜDLOH ;27324;EYSTRUP;5 ;43
684;24017;2020-10-29;41.0;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);NIKOLAUS KOPERNIKUS STRASSE ;27283;VERDEN (ALLER);5A ;43
904;24018;2020-10-29;7.0;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);HINGSTER STRASSE ;27318;HOYA;5 ;43
1192;24019;2020-10-29;1451.24;73.42;Trinidadstraße 44;27356;Rotenburg (Wümme);WECHOLD ;27318;HILGERMISSEN;6 ;43
1323;24020;2020-10-29;122.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);HINGSTER STRASSE ;27318;HOYA;1 ;43
1390;24021;2020-10-29;139.0;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);KAROLINE HERSCHEL STRASSE ;27283;VERDEN;2 ;43
1325;24022;2020-10-29;1421.0;63.5;Trinidadstraße 44;27356;Rotenburg (Wümme);WESERSTRASSE ;27283;VERDEN;32 ;43
1326;24023;2020-10-29;445.885;47.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MOORSTRASSE ;27299;LANGWEDEL;21 ;43
1173;24024;2020-10-29;746.0;53.18;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;43
1173;24025;2020-10-29;61.0;31.97;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;43
1169;24026;2020-10-29;1451.51;73.42;Trinidadstraße 44;27356;Rotenburg (Wümme);SOPHIE TIETJEN RING ;27729;HAMBERGEN;7 ;43
1303;24027;2020-10-29;290.0;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;27383;SCHEESSEL;5 ;43
1273;24028;2020-10-29;343.0;46.21;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;43
936;24029;2020-10-29;5.0;15.16;Trinidadstraße 44;27356;Rotenburg (Wümme);LAUENBRÜCKER WEG ;27356;ROTENBURG (WÜMME);21 ;43
1208;24030;2020-10-29;294.266;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLSCHENDORFER WEG ;27412;TARMSTEDT;6 ;43
1209;24031;2020-10-29;842.0;55.08;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM KREUZKAMP ;27404;HEESLINGEN;7 ;43
1064;24032;2020-10-29;434.53;47.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BREMER STRASSE ;27367;SOTTRUM;24;43
1321;24033;2020-10-29;4258.77;105.26;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DEM HILGENLAND ;28857;SYKE;4 ;43
