Beladedatum;Wochentag;Kalenderwoche;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung;Monat
2022-09-08 00:00:00;3;36;1136;147,5;28,488225;5050;9,0
2022-09-08 00:00:00;3;36;1413;210,0;30,6951;5051;9,0
2022-09-08 00:00:00;3;36;1195;4916,0;196,86396000000002;5052;9,0
2022-09-08 00:00:00;3;36;1147;39,5;24,674745;5053;9,0
2022-09-08 00:00:00;3;36;1146;1472,0;75,25632;5054;9,0
2022-09-08 00:00:00;3;36;1594;1654,97;81,7169907;5055;9,0
2022-09-08 00:00:00;3;36;1311;94,99;26,6340969;5056;9,0
2022-09-08 00:00:00;3;36;1532;585,6;43,957536;5058;9,0
2022-09-08 00:00:00;3;36;1280;369,93;36,3422283;5060;9,0
2022-09-08 00:00:00;3;36;1457;8994,45;340,8740295;5061;9,0
2022-09-08 00:00:00;3;36;1397;86,0;26,31666;5062;9,0
2022-09-08 00:00:00;3;36;1282;267,5;32,725425;5063;9,0
2022-09-08 00:00:00;3;36;1396;781,74;50,883239399999994;5065;9,0
2022-09-08 00:00:00;3;36;1298;2263,35;103,1988885;5066;9,0
2022-09-08 00:00:00;3;36;1225;795,91;51,3835821;5067;9,0
2022-09-08 00:00:00;3;36;1004;1178,98;64,9097838;5069;9,0
2022-09-08 00:00:00;3;36;1223;369,5;36,327045;5071;9,0
2022-09-07 00:00:00;2;36;1066;17553,04;643,0778424;5072;9,0
2022-09-09 00:00:00;4;36;1165;5003,07;199,9384017;5074;9,0
2022-09-09 00:00:00;4;36;1568;534,5;42,153195000000004;5075;9,0
2022-09-09 00:00:00;4;36;1185;255,98;32,3186538;5076;9,0
2022-09-09 00:00:00;4;36;1572;1628,77;80,79186870000001;5078;9,0
2022-09-09 00:00:00;4;36;1080;60,29;25,408839899999997;5079;9,0
2022-09-09 00:00:00;4;36;1403;225,0;31,22475;5080;9,0
2022-09-09 00:00:00;4;36;1410;4324,62;175,9823322;5081;9,0
2022-09-09 00:00:00;4;36;1207;1043,44;60,1238664;5082;9,0
2022-09-09 00:00:00;4;36;1216;2398,97;107,9876307;5085;9,0
2022-09-09 00:00:00;4;36;1817;1156,0;64,09836;5086;9,0
2022-09-09 00:00:00;4;36;1821;2263,0;103,18653;5087;9,0
2022-09-09 00:00:00;4;36;1267;673,35;47,0559885;5088;9,0
2022-09-09 00:00:00;4;36;1175;165,0;29,10615;5089;9,0
2022-09-09 00:00:00;4;36;1127;416,0;37,968959999999996;5090;9,0
2022-09-09 00:00:00;4;36;1210;327,0;34,826370000000004;5091;9,0
2022-09-09 00:00:00;4;36;1090;599,8;44,458938;5093;9,0
2022-09-09 00:00:00;4;36;1430;3780,0;156,7518;5095;9,0
2022-09-09 00:00:00;4;36;1033;2448,0;109,71888;5096;9,0
2022-09-09 00:00:00;4;36;1301;58,0;25,32798;5097;9,0
2022-09-09 00:00:00;4;36;1684;318,56;34,5283536;5100;9,0
2022-09-09 00:00:00;4;36;1655;107,27;27,067703700000003;5103;9,0
2022-09-09 00:00:00;4;36;1349;323,17;34,691132700000004;5104;9,0
2022-09-09 00:00:00;4;36;1315;2466,75;110,3809425;5105;9,0
2022-09-09 00:00:00;4;36;1217;102,58;26,902099800000002;5106;9,0
2022-09-09 00:00:00;4;36;1699;1061,0;60,74391;5107;9,0
2022-09-09 00:00:00;4;36;1766;102,0;26,88162;5109;9,0
2022-09-09 00:00:00;4;36;1506;108,26;27,102660600000004;5110;9,0
2022-09-09 00:00:00;4;36;1335;309,0;34,19079;5112;9,0
2022-09-09 00:00:00;4;36;1465;1032,5;59,737575;5113;9,0
2022-09-09 00:00:00;4;36;1483;991,45;58,2880995;5115;9,0
2022-09-09 00:00:00;4;36;1206;3069,5;131,664045;5116;9,0
2022-09-09 00:00:00;4;36;1822;115,42;27,355480199999995;5117;9,0
2022-09-09 00:00:00;4;36;1020;2113,29;97,9002699;5118;9,0
2022-09-12 00:00:00;0;37;1024;2360,5;106,629255;5120;9,0
2022-09-12 00:00:00;0;37;1026;65,0;25,57515;5121;9,0
2022-09-12 00:00:00;0;37;1021;1857,74;88,87679940000001;5124;9,0
2022-09-12 00:00:00;0;37;1649;1665,0;82,07115;5125;9,0
2022-09-12 00:00:00;0;37;1173;112,0;27,234720000000003;5126;9,0
2022-09-12 00:00:00;0;37;1285;710,0;48,3501;5128;9,0
2022-09-12 00:00:00;0;37;1247;1293,74;68,9619594;5129;9,0
2022-09-12 00:00:00;0;37;1301;58,0;25,32798;5130;9,0
2022-09-12 00:00:00;0;37;1171;323,0;34,68513;5131;9,0
2022-09-12 00:00:00;0;37;1003;272,81;32,9129211;5132;9,0
2022-09-12 00:00:00;0;37;1004;625,26;45,3579306;5133;9,0
2022-09-12 00:00:00;0;37;1299;215,29;30,881889899999997;5135;9,0
2022-09-12 00:00:00;0;37;1008;308,95;34,1890245;5136;9,0
2022-09-12 00:00:00;0;37;1225;1252,0;67,48812;5137;9,0
2022-09-12 00:00:00;0;37;1400;1067,63;60,978015299999996;5138;9,0
2022-09-12 00:00:00;0;37;1408;1014,12;59,0885772;5140;9,0
2022-09-12 00:00:00;0;37;1825;450,0;39,1695;5141;9,0
2022-09-12 00:00:00;0;37;1112;2431,16;109,12425959999999;5142;9,0
2022-09-12 00:00:00;0;37;1497;185,12;29,816587199999997;5143;9,0
2022-09-12 00:00:00;0;37;1465;330,0;34,9323;5144;9,0
2022-09-12 00:00:00;0;37;1586;258,0;32,38998;5145;9,0
2022-09-12 00:00:00;0;37;1361;15,31;23,8205961;5146;9,0
2022-09-12 00:00:00;0;37;1361;15,0;23,80965;5147;9,0
2022-09-12 00:00:00;0;37;1064;4620,74;186,4383294;5148;9,0
2022-09-12 00:00:00;0;37;1468;486,51;40,458668100000004;5151;9,0
2022-09-12 00:00:00;0;37;1211;661,0;46,61991;5152;9,0
2022-09-12 00:00:00;0;37;1030;2800,8;122,176248;5153;9,0
2022-09-12 00:00:00;0;37;1321;1015,0;59,11965;5156;9,0
2022-09-12 00:00:00;0;37;1461;6043,0;236,65832999999998;5160;9,0
2022-09-12 00:00:00;0;37;1378;170,5;29,300355;5161;9,0
2022-09-12 00:00:00;0;37;1668;314,25;34,3761675;5162;9,0
2022-09-12 00:00:00;0;37;1105;128,0;27,79968;5164;9,0
2022-09-12 00:00:00;0;37;1237;10,2;23,640162;5166;9,0
2022-09-12 00:00:00;0;37;1098;7,45;23,543059500000002;5167;9,0
2022-09-12 00:00:00;0;37;1349;44,46;24,8498826;5168;9,0
2022-09-12 00:00:00;0;37;1315;5962,38;233,8116378;5169;9,0
2022-09-12 00:00:00;0;37;1217;91,0;26,493209999999998;5170;9,0
2022-09-12 00:00:00;0;37;1058;564,19;43,2015489;5171;9,0
2022-09-12 00:00:00;0;37;1265;12,0;23,70372;5172;9,0
2022-09-12 00:00:00;0;37;1646;2514,44;112,0648764;5173;9,0
2022-09-12 00:00:00;0;37;1201;982,0;57,95441999999999;5174;9,0
2022-09-12 00:00:00;0;37;1364;3287,73;139,36974630000003;5175;9,0
2022-09-12 00:00:00;0;37;1262;454,0;39,31074;5176;9,0
2022-09-13 00:00:00;1;37;1408;3550,0;148,6305;5179;9,0
2022-09-13 00:00:00;1;37;1706;923,0;55,87113000000001;5180;9,0
2022-09-13 00:00:00;1;37;1219;152,4;28,661244;5181;9,0
2022-09-13 00:00:00;1;37;1311;1144,0;63,674640000000004;5182;9,0
2022-09-13 00:00:00;1;37;1066;5525,0;218,36775;5184;9,0
2022-09-13 00:00:00;1;37;1074;1276,34;68,34756540000001;5185;9,0
2022-09-13 00:00:00;1;37;1604;451,5;39,222465;5188;9,0
2022-09-13 00:00:00;1;37;1279;330,78;34,95984179999999;5189;9,0
2022-09-13 00:00:00;1;37;1008;223,0;31,15413;5190;9,0
2022-09-13 00:00:00;1;37;1680;33,68;24,469240799999998;5191;9,0
2022-09-13 00:00:00;1;37;1687;85,0;26,28135;5192;9,0
2022-09-13 00:00:00;1;37;1097;86,0;26,31666;5193;9,0
2022-09-13 00:00:00;1;37;1349;38,79;24,649674899999997;5194;9,0
2022-09-13 00:00:00;1;37;1231;188,52;29,9366412;5196;9,0
2022-09-13 00:00:00;1;37;1826;1020,59;59,3170329;5197;9,0
2022-09-13 00:00:00;1;37;1636;952,0;56,89512;5198;9,0
2022-09-13 00:00:00;1;37;1330;41,37;24,7407747;5200;9,0
2022-09-13 00:00:00;1;37;1235;143,75;28,3558125;5201;9,0
2022-09-13 00:00:00;1;37;1304;243,33;31,871982300000003;5204;9,0
2022-09-13 00:00:00;1;37;1301;872,5;54,087975;5205;9,0
2022-09-13 00:00:00;1;37;1282;338,0;35,21478;5207;9,0
2022-09-13 00:00:00;1;37;1071;307,0;34,12017;5208;9,0
2022-09-13 00:00:00;1;37;1163;7704,0;295,30824;5209;9,0
2022-09-13 00:00:00;1;37;1579;9286,0;351,16866;5210;9,0
2022-09-13 00:00:00;1;37;1337;2846,0;123,77226;5211;9,0
2022-09-13 00:00:00;1;37;1511;370,0;36,3447;5212;9,0
2022-09-13 00:00:00;1;37;1269;307,5;34,137825;5213;9,0
2022-09-13 00:00:00;1;37;1504;1300,0;69,183;5214;9,0
2022-09-13 00:00:00;1;37;1672;756,0;49,97436;5215;9,0
2022-09-13 00:00:00;1;37;1827;380,0;36,6978;5216;9,0
2022-09-13 00:00:00;1;37;1135;30,16;24,3449496;5219;9,0
2022-09-13 00:00:00;1;37;1594;740,0;49,4094;5220;9,0
2022-09-13 00:00:00;1;37;1241;2957,18;127,6980258;5221;9,0
2022-09-13 00:00:00;1;37;1111;33,0;24,44523;5222;9,0
2022-09-13 00:00:00;1;37;1325;2543,49;113,09063190000002;5223;9,0
2022-09-13 00:00:00;1;37;1618;819,6;52,220076;5224;9,0
2022-09-13 00:00:00;1;37;1210;348,0;35,56788;5225;9,0
2022-09-13 00:00:00;1;37;1277;571,5;43,459665;5228;9,0
2022-09-13 00:00:00;1;37;1193;546,64;42,581858399999994;5232;9,0
2022-09-13 00:00:00;1;37;1386;253,17;32,2194327;5233;9,0
2022-09-13 00:00:00;1;37;1287;700,56;48,0167736;5234;9,0
2022-09-13 00:00:00;1;37;1267;18,12;23,9198172;5235;9,0
2022-09-13 00:00:00;1;37;1413;24,5;24,145095;5236;9,0
2022-09-13 00:00:00;1;37;1136;9855,0;371,26005;5237;9,0
2022-09-13 00:00:00;1;37;1572;1628,77;80,79186870000001;5238;9,0
2022-09-14 00:00:00;2;37;1247;366,86;36,2338266;5239;9,0
2022-09-14 00:00:00;2;37;1365;1460,0;74,8326;5240;9,0
2022-09-14 00:00:00;2;37;1396;1913,4;90,84215400000001;5241;9,0
2022-09-14 00:00:00;2;37;1376;184,21;29,784455100000002;5242;9,0
2022-09-14 00:00:00;2;37;1180;1621,0;80,51751;5244;9,0
2022-09-14 00:00:00;2;37;1692;10336,87;388,2748797;5245;9,0
2022-09-14 00:00:00;2;37;1362;10765,38;403,40556780000003;5246;9,0
2022-09-14 00:00:00;2;37;1174;90,0;26,4579;5247;9,0
2022-09-14 00:00:00;2;37;1618;368,0;36,27408;5248;9,0
2022-09-14 00:00:00;2;37;1030;1048,0;60,28488;5249;9,0
2022-09-14 00:00:00;2;37;1210;828,7;52,541396999999996;5250;9,0
2022-09-14 00:00:00;2;37;1090;9,43;23,6129733;5253;9,0
2022-09-14 00:00:00;2;37;1828;906,45;55,2867495;5254;9,0
2022-09-14 00:00:00;2;37;1248;78,0;26,03418;5255;9,0
2022-09-14 00:00:00;2;37;1817;363,0;36,09753;5256;9,0
2022-09-14 00:00:00;2;37;1410;247,0;32,00157;5257;9,0
2022-09-14 00:00:00;2;37;1232;376,99;36,5915169;5258;9,0
2022-09-14 00:00:00;2;37;1378;557,0;42,94767;5259;9,0
2022-09-14 00:00:00;2;37;1405;106,0;27,022859999999998;5260;9,0
2022-09-14 00:00:00;2;37;1167;38,0;24,621779999999998;5261;9,0
2022-09-14 00:00:00;2;37;1166;1087,77;61,68915870000001;5262;9,0
2022-09-14 00:00:00;2;37;1022;1552,0;78,08112;5264;9,0
2022-09-14 00:00:00;2;37;1649;1903,0;90,47493;5265;9,0
2022-09-14 00:00:00;2;37;1021;2265,64;103,2797484;5266;9,0
2022-09-14 00:00:00;2;37;1122;463,5;39,646184999999996;5267;9,0
2022-09-14 00:00:00;2;37;1064;1658,23;81,83210129999999;5268;9,0
2022-09-14 00:00:00;2;37;1435;263,0;32,56653;5271;9,0
2022-09-14 00:00:00;2;37;1465;20,0;23,9862;5272;9,0
2022-09-14 00:00:00;2;37;1539;161,91;28,9970421;5273;9,0
2022-09-14 00:00:00;2;37;1060;4294,0;174,90114;5276;9,0
2022-09-14 00:00:00;2;37;1829;121,01;27,5528631;5277;9,0
2022-09-14 00:00:00;2;37;1311;262,33;32,5428723;5278;9,0
2022-09-14 00:00:00;2;37;1140;556,5;42,930015000000004;5280;9,0
2022-09-14 00:00:00;2;37;1471;82,33;26,1870723;5281;9,0
2022-09-14 00:00:00;2;37;1364;540,0;42,3474;5283;9,0
2022-09-14 00:00:00;2;37;1201;2065,47;96,21174570000001;5284;9,0
2022-09-14 00:00:00;2;37;1055;2137,87;98,7681897;5285;9,0
2022-09-14 00:00:00;2;37;1523;1394,0;72,50214;5286;9,0
2022-09-14 00:00:00;2;37;1373;3228,0;137,26068;5287;9,0
2022-09-14 00:00:00;2;37;1209;2787,84;121,7186304;5288;9,0
2022-09-14 00:00:00;2;37;1588;569,43;43,386573299999995;5289;9,0
2022-09-14 00:00:00;2;37;1163;2376,0;107,17656000000001;5290;9,0
2022-09-14 00:00:00;2;37;1001;93,0;26,56383;5291;9,0
2022-09-14 00:00:00;2;37;1074;759,06;50,0824086;5292;9,0
2022-09-14 00:00:00;2;37;1601;703,15;48,1082265;5293;9,0
2022-09-15 00:00:00;3;37;1064;308,0;34,15548;5295;9,0
2022-09-15 00:00:00;3;37;1821;820,0;52,2342;5297;9,0
2022-09-15 00:00:00;3;37;1618;2397,74;107,94419939999999;5298;9,0
2022-09-15 00:00:00;3;37;1071;338,34;35,2267854;5301;9,0
2022-09-15 00:00:00;3;37;1830;502,5;41,023275;5302;9,0
2022-09-15 00:00:00;3;37;1247;102,78;26,909161800000003;5303;9,0
2022-09-15 00:00:00;3;37;1273;19,52;23,9692512;5305;9,0
2022-09-15 00:00:00;3;37;1604;1067,0;60,955769999999994;5306;9,0
2022-09-15 00:00:00;3;37;1230;4710,0;189,5901;5311;9,0
2022-09-15 00:00:00;3;37;1322;4396,86;178,53312659999997;5312;9,0
2022-09-15 00:00:00;3;37;1805;2598,13;115,0199703;5313;9,0
2022-09-15 00:00:00;3;37;1226;394,0;37,19214;5314;9,0
2022-09-15 00:00:00;3;37;1730;900,52;55,077361200000006;5316;9,0
2022-09-15 00:00:00;3;37;1813;140,46;28,239642600000003;5317;9,0
2022-09-15 00:00:00;3;37;1308;537,0;42,24147;5319;9,0
2022-09-15 00:00:00;3;37;1337;690,8;47,672148;5320;9,0
2022-09-15 00:00:00;3;37;1643;2146,0;99,05526;5321;9,0
2022-09-15 00:00:00;3;37;1378;145,0;28,39995;5322;9,0
2022-09-15 00:00:00;3;37;1241;585,6;43,957536;5324;9,0
2022-09-15 00:00:00;3;37;1325;262,62;32,553112199999994;5325;9,0
2022-09-15 00:00:00;3;37;1533;307,91;34,1523021;5326;9,0
2022-09-15 00:00:00;3;37;1535;1094,52;61,9275012;5328;9,0
2022-09-15 00:00:00;3;37;1679;333,2;35,045291999999996;5329;9,0
2022-09-15 00:00:00;3;37;1193;49,5;25,027845000000003;5330;9,0
2022-09-15 00:00:00;3;37;1107;418,07;38,0420517;5331;9,0
2022-09-15 00:00:00;3;37;1594;4680,0;188,5308;5332;9,0
2022-09-15 00:00:00;3;37;1208;8718,1;331,116111;5333;9,0
2022-09-15 00:00:00;3;37;1454;1033,0;59,755230000000005;5335;9,0
2022-09-15 00:00:00;3;37;1699;390,0;37,0509;5338;9,0
2022-09-15 00:00:00;3;37;1058;88,32;26,3985792;5339;9,0
2022-09-15 00:00:00;3;37;1142;254,33;32,2603923;5340;9,0
2022-09-15 00:00:00;3;37;1829;303,11;33,9828141;5341;9,0
2022-09-15 00:00:00;3;37;1219;839,95;52,9386345;5343;9,0
2022-09-15 00:00:00;3;37;1311;3171,66;135,27131459999998;5345;9,0
2022-09-15 00:00:00;3;37;1831;2512,0;111,97872;5346;9,0
2022-09-15 00:00:00;3;37;1231;1244,84;67,23530040000001;5347;9,0
2022-09-15 00:00:00;3;37;1636;365,5;36,185805;5349;9,0
2022-09-15 00:00:00;3;37;1100;777,0;50,71587;5351;9,0
2022-09-15 00:00:00;3;37;1317;4099,0;168,01568999999998;5354;9,0
2022-09-15 00:00:00;3;37;1315;1890,0;90,0159;5355;9,0
2022-09-16 00:00:00;4;37;1149;7740,0;296,5794;5356;9,0
2022-09-16 00:00:00;4;37;1264;1096,0;61,97976;5357;9,0
2022-09-16 00:00:00;4;37;1533;1884,0;89,80404;5358;9,0
2022-09-16 00:00:00;4;37;1303;1916,25;90,9427875;5359;9,0
2022-09-16 00:00:00;4;37;1680;800,89;51,559425899999994;5361;9,0
2022-09-16 00:00:00;4;37;1148;170,0;29,2827;5362;9,0
2022-09-16 00:00:00;4;37;1225;791,0;51,21021;5363;9,0
2022-09-16 00:00:00;4;37;1588;43,0;24,79833;5365;9,0
2022-09-16 00:00:00;4;37;1209;246,5;31,983915000000003;5366;9,0
2022-09-16 00:00:00;4;37;1618;2723,07;119,4316017;5369;9,0
2022-09-16 00:00:00;4;37;1206;2592,0;114,80351999999999;5371;9,0
2022-09-16 00:00:00;4;37;1250;2304,24;104,6427144;5372;9,0
2022-09-16 00:00:00;4;37;1207;978,13;57,8177703;5373;9,0
2022-09-16 00:00:00;4;37;1231;2011,02;94,2891162;5376;9,0
2022-09-16 00:00:00;4;37;1832;897,95;54,9866145;5377;9,0
2022-09-16 00:00:00;4;37;1105;291,14;33,5601534;5378;9,0
2022-09-16 00:00:00;4;37;1708;3072,1;131,755851;5380;9,0
2022-09-16 00:00:00;4;37;1058;371,19;36,3867189;5383;9,0
2022-09-16 00:00:00;4;37;1107;1475,38;75,3756678;5385;9,0
2022-09-16 00:00:00;4;37;1833;180,0;29,6358;5386;9,0
2022-09-16 00:00:00;4;37;1218;121,26;27,561690600000002;5387;9,0
2022-09-16 00:00:00;4;37;1015;51,25;25,0896375;5389;9,0
2022-09-16 00:00:00;4;37;1064;2778,0;121,37118000000001;5390;9,0
2022-09-16 00:00:00;4;37;1190;2108,0;97,71348;5391;9,0
2022-09-16 00:00:00;4;37;1335;433,1;38,572761;5392;9,0
2022-09-16 00:00:00;4;37;1817;973,0;57,636630000000004;5393;9,0
2022-09-16 00:00:00;4;37;1248;457,6;39,437856;5394;9,0
2022-09-16 00:00:00;4;37;1208;1702,5;83,395275;5395;9,0
2022-09-16 00:00:00;4;37;1080;113,04;27,2714424;5396;9,0
2022-09-16 00:00:00;4;37;1271;2440,22;109,44416820000001;5397;9,0
2022-09-16 00:00:00;4;37;1378;1055,0;60,53205;5398;9,0
2022-09-16 00:00:00;4;37;1166;225,65;31,2477015;5399;9,0
2022-09-16 00:00:00;4;37;1165;6964,17;269,1848427;5400;9,0
2022-09-16 00:00:00;4;37;1623;4875,0;195,41625;5401;9,0
2022-09-16 00:00:00;4;37;1529;2037,0;95,20647;5402;9,0
2022-09-16 00:00:00;4;37;1308;588,75;44,0687625;5403;9,0
2022-09-19 00:00:00;0;38;1019;2314,59;105,0081729;5404;9,0
2022-09-19 00:00:00;0;38;1017;2146,0;99,05526;5405;9,0
2022-09-19 00:00:00;0;38;1023;320,15;34,5844965;5407;9,0
2022-09-19 00:00:00;0;38;1303;452,0;39,240120000000005;5408;9,0
2022-09-19 00:00:00;0;38;1454;160,2;28,936662;5409;9,0
2022-09-19 00:00:00;0;38;1190;650,0;46,2315;5410;9,0
2022-09-19 00:00:00;0;38;1064;1172,0;64,66332;5411;9,0
2022-09-19 00:00:00;0;38;1207;14,5;23,791995;5412;9,0
2022-09-19 00:00:00;0;38;1048;322,97;34,68407070000001;5413;9,0
2022-09-19 00:00:00;0;38;1691;240,0;31,7544;5414;9,0
2022-09-19 00:00:00;0;38;1112;1562,34;78,4462254;5415;9,0
2022-09-19 00:00:00;0;38;1518;212,06;30,7678386;5416;9,0
2022-09-19 00:00:00;0;38;1050;347,21;35,5399851;5417;9,0
2022-09-19 00:00:00;0;38;1400;6264,0;244,46184;5418;9,0
2022-09-19 00:00:00;0;38;1343;105,21;26,9949651;5419;9,0
2022-09-19 00:00:00;0;38;1072;289,4;33,498714;5420;9,0
2022-09-19 00:00:00;0;38;1148;469,0;39,84039;5422;9,0
2022-09-19 00:00:00;0;38;1666;391,52;37,1045712;5423;9,0
2022-09-19 00:00:00;0;38;1588;62,5;25,486875;5424;9,0
2022-09-19 00:00:00;0;38;1001;253,0;32,213429999999995;5425;9,0
2022-09-19 00:00:00;0;38;1246;66,69;25,634823899999997;5426;9,0
2022-09-19 00:00:00;0;38;1834;246,64;31,988858399999998;5429;9,0
2022-09-19 00:00:00;0;38;1250;449,8;39,162438;5430;9,0
2022-09-19 00:00:00;0;38;1483;5760,0;226,6656;5431;9,0
2022-09-19 00:00:00;0;38;1022;653,08;46,3402548;5432;9,0
2022-09-19 00:00:00;0;38;1086;1277,12;68,3751072;5433;9,0
2022-09-19 00:00:00;0;38;1251;178,5;29,582835;5434;9,0
2022-09-19 00:00:00;0;38;1835;163,09;29,0387079;5435;9,0
2022-09-19 00:00:00;0;38;1348;2309,71;104,83586009999999;5436;9,0
2022-09-19 00:00:00;0;38;1836;800,0;51,528;5438;9,0
2022-09-19 00:00:00;0;38;1330;23,04;24,0935424;5440;9,0
2022-09-19 00:00:00;0;38;1100;30,3;24,349892999999998;5441;9,0
2022-09-19 00:00:00;0;38;1752;92,0;26,52852;5442;9,0
2022-09-19 00:00:00;0;38;1315;2018,25;94,54440749999999;5443;9,0
2022-09-19 00:00:00;0;38;1162;384,0;36,839040000000004;5444;9,0
2022-09-19 00:00:00;0;38;1233;184,0;29,777040000000003;5445;9,0
2022-09-19 00:00:00;0;38;1349;275,41;33,004727100000004;5446;9,0
2022-09-19 00:00:00;0;38;1837;68,39;25,6948509;5447;9,0
2022-09-19 00:00:00;0;38;1618;291,47;33,571805700000006;5448;9,0
2022-09-19 00:00:00;0;38;1030;3935,0;162,22485;5449;9,0
2022-09-19 00:00:00;0;38;1210;751,0;49,79781;5450;9,0
2022-09-19 00:00:00;0;38;1033;672,0;47,00832;5453;9,0
2022-09-19 00:00:00;0;38;1689;1837,4;88,158594;5456;9,0
2022-09-19 00:00:00;0;38;1308;588,75;44,0687625;5458;9,0
2022-09-19 00:00:00;0;38;1529;2037,0;95,20647;5459;9,0
2022-09-19 00:00:00;0;38;1273;1385,5;72,202005;5460;9,0
2022-09-19 00:00:00;0;38;1166;814,69;52,0467039;5461;9,0
2022-09-19 00:00:00;0;38;1378;446,12;39,0324972;5462;9,0
2022-09-19 00:00:00;0;38;1838;2078,0;96,65418000000001;5463;9,0
2022-09-19 00:00:00;0;38;1014;86,82;26,3456142;5464;9,0
2022-09-19 00:00:00;0;38;1219;699,19;47,9683989;5467;9,0
2022-09-19 00:00:00;0;38;1699;460,0;39,5226;5469;9,0
2022-09-19 00:00:00;0;38;1174;1514,0;76,73934;5470;9,0
2022-09-19 00:00:00;0;38;1058;4865,52;195,0815112;5471;9,0
2022-09-19 00:00:00;0;38;1715;1591,16;79,46385959999999;5472;9,0
2022-09-19 00:00:00;0;38;1580;1511,0;76,63341;5473;9,0
2022-09-19 00:00:00;0;38;1467;21,0;24,02151;5474;9,0
2022-09-19 00:00:00;0;38;1201;208,62;30,646372200000002;5475;9,0
2022-09-19 00:00:00;0;38;1373;1028,0;59,578680000000006;5477;9,0
2022-09-19 00:00:00;0;38;1090;46,33;24,915912300000002;5478;9,0
2022-09-20 00:00:00;1;38;1071;20196,0;736,40076;5480;9,0
2022-09-20 00:00:00;1;38;1382;9178,82;347,38413419999995;5481;9,0
2022-09-20 00:00:00;1;38;1218;219,51;31,0308981;5482;9,0
2022-09-20 00:00:00;1;38;1277;206,0;30,553859999999997;5485;9,0
2022-09-20 00:00:00;1;38;1050;347,21;35,5399851;5487;9,0
2022-09-20 00:00:00;1;38;1518;212,06;30,7678386;5488;9,0
2022-09-20 00:00:00;1;38;1130;8653,25;328,8262575;5491;9,0
2022-09-20 00:00:00;1;38;1314;115,81;27,3692511;5492;9,0
2022-09-20 00:00:00;1;38;1040;42,5;24,780675;5494;9,0
2022-09-20 00:00:00;1;38;1340;521,5;41,694165000000005;5495;9,0
2022-09-20 00:00:00;1;38;1270;187,6;29,904156;5496;9,0
2022-09-20 00:00:00;1;38;1038;446,0;39,028259999999996;5497;9,0
2022-09-20 00:00:00;1;38;1269;371,0;36,38001;5498;9,0
2022-09-20 00:00:00;1;38;1365;1180,0;64,9458;5499;9,0
2022-09-20 00:00:00;1;38;1839;959,5;57,15994499999999;5500;9,0
2022-09-20 00:00:00;1;38;1376;559,0;43,01829;5502;9,0
2022-09-20 00:00:00;1;38;1299;613,11;44,9289141;5503;9,0
2022-09-20 00:00:00;1;38;1072;604,07;44,609711700000005;5504;9,0
2022-09-20 00:00:00;1;38;1004;277,72;33,0862932;5505;9,0
2022-09-20 00:00:00;1;38;1093;956,0;57,036359999999995;5506;9,0
2022-09-20 00:00:00;1;38;1092;298,32;33,8136792;5507;9,0
2022-09-20 00:00:00;1;38;1442;53,67;25,1750877;5508;9,0
2022-09-20 00:00:00;1;38;1840;4378,0;177,86718;5509;9,0
2022-09-20 00:00:00;1;38;1241;1898,71;90,32345009999999;5510;9,0
2022-09-20 00:00:00;1;38;1208;2510,0;111,9081;5513;9,0
2022-09-20 00:00:00;1;38;1231;170,19;29,289408899999998;5516;9,0
2022-09-20 00:00:00;1;38;1636;3416,5;143,91661499999998;5518;9,0
2022-09-20 00:00:00;1;38;1101;3454,0;145,24074;5519;9,0
2022-09-20 00:00:00;1;38;1773;610,0;44,8191;5520;9,0
2022-09-20 00:00:00;1;38;1533;1096,63;62,00200529999999;5524;9,0
2022-09-20 00:00:00;1;38;1195;3277,63;139,0131153;5525;9,0
2022-09-20 00:00:00;1;38;1193;493,23;40,6959513;5526;9,0
2022-09-20 00:00:00;1;38;1203;128,0;27,79968;5527;9,0
2022-09-20 00:00:00;1;38;1594;171,82;29,3469642;5528;9,0
2022-09-20 00:00:00;1;38;1827;262,5;32,548875;5529;9,0
2022-09-21 00:00:00;2;38;1550;58,5;25,345635;5531;9,0
2022-09-21 00:00:00;2;38;1211;64,0;25,539839999999998;5532;9,0
2022-09-21 00:00:00;2;38;1367;3831,25;158,5614375;5533;9,0
2022-09-21 00:00:00;2;38;1002;531,57;42,049736700000004;5534;9,0
2022-09-21 00:00:00;2;38;1005;1556,0;78,22236;5536;9,0
2022-09-21 00:00:00;2;38;1396;202,0;30,41262;5537;9,0
2022-09-21 00:00:00;2;38;1585;379,0;36,662490000000005;5539;9,0
2022-09-21 00:00:00;2;38;1122;337,0;35,17947;5540;9,0
2022-09-21 00:00:00;2;38;1064;2540,0;112,9674;5541;9,0
2022-09-21 00:00:00;2;38;1121;1165,0;64,41615;5542;9,0
2022-09-21 00:00:00;2;38;1019;3448,2;145,035942;5543;9,0
2022-09-21 00:00:00;2;38;1207;229,84;31,395650399999997;5545;9,0
2022-09-21 00:00:00;2;38;1208;2194,0;100,75014;5546;9,0
2022-09-21 00:00:00;2;38;1504;245,5;31,948605;5548;9,0
2022-09-21 00:00:00;2;38;1250;563,0;43,15953;5549;9,0
2022-09-21 00:00:00;2;38;1021;51,13;25,0854003;5550;9,0
2022-09-21 00:00:00;2;38;1649;2923,91;126,52326210000001;5551;9,0
