MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
2-11553-1;18;2;<attribute 'month' of 'datetime.date' objects>;1;12000;21108.27;1.7590225;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;18;2;<attribute 'month' of 'datetime.date' objects>;0;9000;7022.57;0.7802855555555556;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;18;2;<attribute 'month' of 'datetime.date' objects>;1;12000;12814.47;1.0678725;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;18;3;<attribute 'month' of 'datetime.date' objects>;2;24000;539.48;0.022478333333333333;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;18;3;<attribute 'month' of 'datetime.date' objects>;0;9000;9705.2;1.0783555555555557;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;18;3;<attribute 'month' of 'datetime.date' objects>;1;12000;4114.88;0.3429066666666667;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;18;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1621.31;0.18014555555555556;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;18;3;<attribute 'month' of 'datetime.date' objects>;2;24000;20629.529999999995;0.8595637499999998;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;18;4;<attribute 'month' of 'datetime.date' objects>;0;9000;1047.12;0.11634666666666665;[1213, 0];[47, 0]
4-14083-1;18;4;<attribute 'month' of 'datetime.date' objects>;1;12000;11452.779999999999;0.9543983333333332;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;18;4;<attribute 'month' of 'datetime.date' objects>;0;9000;1902.12;0.21134666666666665;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;19;0;<attribute 'month' of 'datetime.date' objects>;2;24000;20864.45;0.8693520833333334;[1016, 1133, 0];[3, 33, 0]
0-6643-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;13008.82;1.4454244444444444;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;18223.190000000002;2.0247988888888893;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2024.94;0.22499333333333335;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3585.59;0.3983988888888889;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;248.75;0.02763888888888889;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4422.0;0.49133333333333334;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;9339.800000000001;1.0377555555555558;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;19;0;<attribute 'month' of 'datetime.date' objects>;0;9000;10604.83;1.1783144444444444;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;19;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3605.3900000000003;0.3004491666666667;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;19;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5351.09;0.4459241666666667;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;19;1;<attribute 'month' of 'datetime.date' objects>;1;12000;1292.0;0.10766666666666666;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;19;1;<attribute 'month' of 'datetime.date' objects>;2;24000;536.17;0.022340416666666665;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;19;2;<attribute 'month' of 'datetime.date' objects>;1;12000;4384.11;0.36534249999999996;[1067, 1068, 0];[19, 20, 0]
2-2774-0;19;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4259.75;0.47330555555555553;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;19;2;<attribute 'month' of 'datetime.date' objects>;0;9000;7457.61;0.8286233333333333;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;19;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3416.0;0.2846666666666667;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;19;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4532.0;0.5035555555555555;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;19;2;<attribute 'month' of 'datetime.date' objects>;1;12000;10312.11;0.8593425;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;19;3;<attribute 'month' of 'datetime.date' objects>;2;24000;14569.769999999999;0.60707375;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;19;3;<attribute 'month' of 'datetime.date' objects>;0;9000;177.0;0.019666666666666666;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;19;3;<attribute 'month' of 'datetime.date' objects>;1;12000;8140.0;0.6783333333333333;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;19;3;<attribute 'month' of 'datetime.date' objects>;0;9000;2811.84;0.3124266666666667;[1084, 1076, 1273, 0];[25, 23, 51, 0]
3-24290-2;19;3;<attribute 'month' of 'datetime.date' objects>;2;24000;25119.489999999998;1.0466454166666666;[1082, 1190, 1123, 0];[24, 43, 31, 0]
4-46-0;19;4;<attribute 'month' of 'datetime.date' objects>;0;9000;2519.7;0.27996666666666664;[1213, 0];[47, 0]
4-14083-1;19;4;<attribute 'month' of 'datetime.date' objects>;1;12000;7235.370000000001;0.6029475000000001;[1231, 1187, 1045, 0];[48, 42, 10, 0]
4-17050-0;19;4;<attribute 'month' of 'datetime.date' objects>;0;9000;7093.1900000000005;0.7881322222222222;[1179, 1062, 1061, 0];[40, 15, 14, 0]
0-195-2;20;0;<attribute 'month' of 'datetime.date' objects>;2;24000;9476.27;0.39484458333333333;[1016, 1133, 0];[3, 33, 0]
0-6643-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;14129.36;1.569928888888889;[1165, 1084, 1020, 0];[36, 25, 4, 0]
0-8321-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;11632.0;1.2924444444444445;[1236, 1030, 1177, 0];[49, 5, 39, 0]
0-9130-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;9356.810000000001;1.0396455555555557;[1176, 1031, 1074, 0];[38, 6, 22, 0]
0-10472-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5050.99;0.5612211111111111;[1255, 1034, 1089, 0];[50, 7, 27, 0]
0-11620-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;0.0;0.0;[1035, 1164, 1091, 0];[8, 35, 28, 0]
0-16029-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2509.5;0.2788333333333333;[1193, 1053, 1313, 0];[44, 12, 52, 0]
0-17924-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4846.09;0.5384544444444445;[1063, 1062, 1115, 0];[16, 15, 30, 0]
0-19985-0;20;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2128.5;0.2365;[1497, 1064, 1123, 0];[57, 17, 31, 0]
0-21028-1;20;0;<attribute 'month' of 'datetime.date' objects>;1;12000;8950.39;0.7458658333333333;[1068, 1067, 1371, 0];[20, 19, 55, 0]
0-26710-1;20;0;<attribute 'month' of 'datetime.date' objects>;1;12000;9161.4;0.76345;[1102, 1315, 1350, 0];[29, 53, 54, 0]
1-14062-1;20;1;<attribute 'month' of 'datetime.date' objects>;1;12000;12713.48;1.0594566666666667;[1187, 1045, 1186, 0];[42, 10, 41, 0]
1-17175-2;20;1;<attribute 'month' of 'datetime.date' objects>;2;24000;3466.0;0.14441666666666667;[1065, 1204, 1061, 0];[18, 45, 14, 0]
2-910-1;20;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6929.71;0.5774758333333333;[1067, 1068, 0];[19, 20, 0]
2-2774-0;20;2;<attribute 'month' of 'datetime.date' objects>;0;9000;280.27;0.03114111111111111;[1236, 1001, 1091, 0];[49, 1, 28, 0]
2-9879-0;20;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4262.82;0.47364666666666666;[1050, 1070, 1034, 0];[11, 21, 7, 0]
2-11553-1;20;2;<attribute 'month' of 'datetime.date' objects>;1;12000;4036.13;0.33634416666666667;[1089, 1088, 1035, 0];[27, 26, 8, 0]
2-12841-0;20;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4914.0;0.546;[1126, 1041, 1151, 0];[32, 9, 34, 0]
2-29931-1;20;2;<attribute 'month' of 'datetime.date' objects>;1;12000;10227.37;0.8522808333333334;[1056, 1179, 1063, 1372, 1062, 1213, 0];[13, 40, 16, 56, 15, 47, 0]
3-3213-2;20;3;<attribute 'month' of 'datetime.date' objects>;2;24000;16899.489999999998;0.7041454166666666;[1115, 1015, 1016, 0];[30, 2, 3, 0]
3-9554-0;20;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1495.75;0.16619444444444445;[1176, 1031, 1210, 0];[38, 6, 46, 0]
3-20798-1;20;3;<attribute 'month' of 'datetime.date' objects>;1;12000;15611.0;1.3009166666666667;[1065, 1204, 1174, 0];[18, 45, 37, 0]
3-23602-0;20;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1085.9099999999999;0.12065666666666665;[1084, 1076, 1273, 0];[25, 23, 51, 0]
