MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
2-33-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4630,72;0,5145244444444445;[1213, 0];[34, 0]
2-65-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;14008,44;0,583685;[1016, 1133, 0];[1, 26, 0]
2-12845-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;10087,310000000001;1,1208122222222223;[1115, 1123, 0];[23, 24, 0]
2-12849-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;11623,06;1,291451111111111;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;12955,95;0,53983125;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;20236,059999999998;0,8431691666666665;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;17510,71;0,7296129166666666;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;27;4;<attribute 'month' of 'datetime.date' objects>;2;24000;15738,8;0,6557833333333333;[1016, 0];[1, 0]
4-27616-2;27;4;<attribute 'month' of 'datetime.date' objects>;2;24000;8452,22;0,3521758333333333;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;28;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2014,96;0,22388444444444444;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;10395,3;0,43313749999999995;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;8617,279999999999;0,3590533333333333;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;25472,97;1,06137375;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
