MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
2-20038-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;19133,14;0,7972141666666667;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-20126-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;11321,65;0,47173541666666663;[1102, 1187, 1045, 1186, 1350, 1236, 0];[22, 32, 6, 31, 38, 35, 0]
3-7057-1;22;3;<attribute 'month' of 'datetime.date' objects>;1;12000;3689,42;0,3074516666666667;[1068, 1067, 1371, 0];[14, 13, 39, 0]
3-8271-2;22;3;<attribute 'month' of 'datetime.date' objects>;2;24000;1526,08;0,06358666666666667;[1084, 1082, 1123, 0];[18, 17, 24, 0]
3-31218-2;22;3;<attribute 'month' of 'datetime.date' objects>;2;24000;7813,45;0,3255604166666667;[1204, 1065, 1056, 1179, 1063, 1062, 1061, 0];[33, 12, 8, 30, 11, 10, 9, 0]
4-33-0;22;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1213, 0];[34, 0]
4-4321-1;22;4;<attribute 'month' of 'datetime.date' objects>;1;12000;3792,22;0,3160183333333333;[1187, 1045, 1151, 0];[32, 6, 27, 0]
0-62-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;1457,88;0,06074500000000001;[1016, 1133, 0];[1, 26, 0]
0-9225-0;23;0;<attribute 'month' of 'datetime.date' objects>;0;9000;560,0;0,06222222222222222;[1236, 1177, 1091, 0];[35, 29, 21, 0]
0-21444-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;3606,27;0,15026125;[1070, 1255, 1034, 1089, 1035, 1176, 1031, 0];[15, 36, 3, 20, 4, 28, 2, 0]
0-26071-2;23;0;<attribute 'month' of 'datetime.date' objects>;2;24000;7443,13;0,3101304166666667;[1065, 1204, 1063, 1372, 1062, 1115, 1123, 0];[12, 33, 11, 40, 10, 23, 24, 0]
1-13554-1;23;1;<attribute 'month' of 'datetime.date' objects>;1;12000;3682,62;0,30688499999999996;[1084, 1076, 1126, 1041, 1213, 0];[18, 16, 25, 5, 34, 0]
1-20401-2;23;1;<attribute 'month' of 'datetime.date' objects>;2;24000;9600,119999999999;0,40000499999999994;[1179, 1062, 1061, 1053, 1313, 1067, 1068, 0];[30, 10, 9, 7, 37, 13, 14, 0]
2-59-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;21274,89;0,8864537499999999;[1115, 1016, 0];[23, 1, 0]
2-20038-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9585,720000000001;0,39940500000000007;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-20126-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;18335,08;0,7639616666666668;[1102, 1187, 1045, 1186, 1350, 1236, 0];[22, 32, 6, 31, 38, 35, 0]
3-7057-1;23;3;<attribute 'month' of 'datetime.date' objects>;1;12000;1570,74;0,130895;[1068, 1067, 1371, 0];[14, 13, 39, 0]
3-8271-2;23;3;<attribute 'month' of 'datetime.date' objects>;2;24000;36018,8;1,5007833333333334;[1084, 1082, 1123, 0];[18, 17, 24, 0]
3-31218-2;23;3;<attribute 'month' of 'datetime.date' objects>;2;24000;15304,92;0,637705;[1204, 1065, 1056, 1179, 1063, 1062, 1061, 0];[33, 12, 8, 30, 11, 10, 9, 0]
4-33-0;23;4;<attribute 'month' of 'datetime.date' objects>;0;9000;1393,0;0,15477777777777776;[1213, 0];[34, 0]
